"","Year","Month","DayofMonth","DayOfWeek","DepTime","CRSDepTime","ArrTime","CRSArrTime","UniqueCarrier","FlightNum","TailNum","ActualElapsedTime","CRSElapsedTime","AirTime","ArrDelay","DepDelay","Origin","Dest","Distance","TaxiIn","TaxiOut","Cancelled","CancellationCode","Diverted","CarrierDelay","WeatherDelay","NASDelay","SecurityDelay","LateAircraftDelay"
"47902",1996,1,6,6,1302,0,1608,0,"AA",1295,"N403AA",306,251,257,83,28,"DFW","SEA",1660,8,41,0,NA,0,NA,NA,NA,NA,NA
"47903",1996,1,7,7,1236,0,1510,0,"AA",1295,"N549AA",274,251,236,25,2,"DFW","SEA",1660,7,31,0,NA,0,NA,NA,NA,NA,NA
"47904",1996,1,8,1,1242,0,1457,0,"AA",1295,"N574AA",255,251,238,12,8,"DFW","SEA",1660,4,13,0,NA,0,NA,NA,NA,NA,NA
"47905",1996,1,9,2,1233,0,1455,0,"AA",1295,"N540AA",262,251,238,10,-1,"DFW","SEA",1660,3,21,0,NA,0,NA,NA,NA,NA,NA
"47906",1996,1,10,3,1241,0,1504,0,"AA",1295,"N507AA",263,251,241,19,7,"DFW","SEA",1660,3,19,0,NA,0,NA,NA,NA,NA,NA
"47907",1996,1,11,4,1236,0,1455,0,"AA",1295,"N271AA",259,251,234,10,2,"DFW","SEA",1660,5,20,0,NA,0,NA,NA,NA,NA,NA
"47908",1996,1,12,5,1234,0,1438,0,"AA",1295,"N266AA",244,251,222,-7,0,"DFW","SEA",1660,3,19,0,NA,0,NA,NA,NA,NA,NA
"47909",1996,1,13,6,1239,0,1440,0,"AA",1295,"N298AA",241,251,230,-5,5,"DFW","SEA",1660,2,9,0,NA,0,NA,NA,NA,NA,NA
"47910",1996,1,14,7,1237,0,1440,0,"AA",1295,"N501AA",243,251,230,-5,3,"DFW","SEA",1660,3,10,0,NA,0,NA,NA,NA,NA,NA
"47911",1996,1,15,1,1235,0,1453,0,"AA",1295,"N269AA",258,251,242,8,1,"DFW","SEA",1660,2,14,0,NA,0,NA,NA,NA,NA,NA
"47912",1996,1,16,2,1332,0,1550,0,"AA",1295,"N524AA",258,251,238,65,58,"DFW","SEA",1660,6,14,0,NA,0,NA,NA,NA,NA,NA
"47913",1996,1,17,3,1309,0,1516,0,"AA",1295,"N278AA",247,251,233,31,35,"DFW","SEA",1660,3,11,0,NA,0,NA,NA,NA,NA,NA
"47914",1996,1,18,4,1309,0,1551,0,"AA",1295,"N210AA",282,251,264,66,35,"DFW","SEA",1660,4,14,0,NA,0,NA,NA,NA,NA,NA
"47915",1996,1,19,5,1308,0,1528,0,"AA",1295,"N463AA",260,251,241,43,34,"DFW","SEA",1660,4,15,0,NA,0,NA,NA,NA,NA,NA
"47916",1996,1,20,6,1244,0,1455,0,"AA",1295,"N203AA",251,251,242,10,10,"DFW","SEA",1660,3,6,0,NA,0,NA,NA,NA,NA,NA
"47917",1996,1,21,7,1326,0,1556,0,"AA",1295,"N526AA",270,251,246,71,52,"DFW","SEA",1660,5,19,0,NA,0,NA,NA,NA,NA,NA
"47918",1996,1,22,1,1305,0,1543,0,"AA",1295,"N513AA",278,251,241,58,31,"DFW","SEA",1660,2,35,0,NA,0,NA,NA,NA,NA,NA
"47919",1996,1,23,2,1254,0,1536,0,"AA",1295,"N477AA",282,251,249,51,20,"DFW","SEA",1660,4,29,0,NA,0,NA,NA,NA,NA,NA
"47920",1996,1,24,3,1234,0,1459,0,"AA",1295,"N401AA",265,251,245,14,0,"DFW","SEA",1660,3,17,0,NA,0,NA,NA,NA,NA,NA
"47921",1996,1,25,4,1238,0,1503,0,"AA",1295,"N471AA",265,251,244,18,4,"DFW","SEA",1660,3,18,0,NA,0,NA,NA,NA,NA,NA
"47922",1996,1,26,5,1234,0,1522,0,"AA",1295,"N216AA",288,251,264,37,0,"DFW","SEA",1660,3,21,0,NA,0,NA,NA,NA,NA,NA
"47923",1996,1,27,6,1244,0,1505,0,"AA",1295,"N409AA",261,251,243,20,10,"DFW","SEA",1660,2,16,0,NA,0,NA,NA,NA,NA,NA
"47924",1996,1,28,7,1236,0,1518,0,"AA",1295,"N419AA",282,251,266,33,2,"DFW","SEA",1660,5,11,0,NA,0,NA,NA,NA,NA,NA
"47925",1996,1,29,1,1238,0,1504,0,"AA",1295,"N556AA",266,251,252,19,4,"DFW","SEA",1660,3,11,0,NA,0,NA,NA,NA,NA,NA
"47926",1996,1,30,2,1233,0,1441,0,"AA",1295,"N258AA",248,251,234,-4,-1,"DFW","SEA",1660,3,11,0,NA,0,NA,NA,NA,NA,NA
"47927",1996,1,31,3,1237,0,1443,0,"AA",1295,"N579AA",246,258,233,-9,3,"DFW","SEA",1660,2,11,0,NA,0,NA,NA,NA,NA,NA
"47928",1996,1,31,3,1854,0,2058,0,"AA",1869,"N294AA",244,259,228,-2,13,"DFW","SEA",1660,3,13,0,NA,0,NA,NA,NA,NA,NA
"47929",1996,1,31,3,1557,0,1823,0,"AA",1961,"N232AA",266,260,240,14,8,"DFW","SEA",1660,12,14,0,NA,0,NA,NA,NA,NA,NA
"47930",1996,1,1,1,2053,0,18,0,"AA",2035,"N221AA",325,258,236,199,132,"DFW","SEA",1660,5,84,0,NA,0,NA,NA,NA,NA,NA
"47931",1996,1,2,2,1932,0,2158,0,"AA",2035,"N251AA",266,258,246,59,51,"DFW","SEA",1660,3,17,0,NA,0,NA,NA,NA,NA,NA
"47932",1996,1,3,3,1911,0,2142,0,"AA",2035,"N414AA",271,258,254,43,30,"DFW","SEA",1660,3,14,0,NA,0,NA,NA,NA,NA,NA
"47933",1996,1,4,4,1840,0,2107,0,"AA",2035,"N488AA",267,258,248,8,-1,"DFW","SEA",1660,3,16,0,NA,0,NA,NA,NA,NA,NA
"47934",1996,1,5,5,1843,0,2108,0,"AA",2035,"N496AA",265,258,248,9,2,"DFW","SEA",1660,4,13,0,NA,0,NA,NA,NA,NA,NA
"47935",1996,1,6,6,1911,0,2146,0,"AA",2035,"N473AA",275,258,244,47,30,"DFW","SEA",1660,4,27,0,NA,0,NA,NA,NA,NA,NA
"47936",1996,1,7,7,1911,0,2141,0,"AA",2035,"N524AA",270,258,242,42,30,"DFW","SEA",1660,4,24,0,NA,0,NA,NA,NA,NA,NA
"47937",1996,1,8,1,1842,0,2136,0,"AA",2035,"N425AA",294,258,262,37,1,"DFW","SEA",1660,3,29,0,NA,0,NA,NA,NA,NA,NA
"47938",1996,1,9,2,1929,0,2138,0,"AA",2035,"N202AA",249,258,232,39,48,"DFW","SEA",1660,3,14,0,NA,0,NA,NA,NA,NA,NA
"47939",1996,1,10,3,1907,0,2124,0,"AA",2035,"N554AA",257,258,235,25,26,"DFW","SEA",1660,3,19,0,NA,0,NA,NA,NA,NA,NA
"47940",1996,1,11,4,1848,0,2109,0,"AA",2035,"N580AA",261,258,225,10,7,"DFW","SEA",1660,4,32,0,NA,0,NA,NA,NA,NA,NA
"47941",1996,1,12,5,1840,0,2049,0,"AA",2035,"N297AA",249,258,227,-10,-1,"DFW","SEA",1660,2,20,0,NA,0,NA,NA,NA,NA,NA
"47942",1996,1,13,6,1838,0,2105,0,"AA",2035,"N547AA",267,258,229,6,-3,"DFW","SEA",1660,3,35,0,NA,0,NA,NA,NA,NA,NA
"47943",1996,1,14,7,1842,0,2100,0,"AA",2035,"N518AA",258,258,237,1,1,"DFW","SEA",1660,4,17,0,NA,0,NA,NA,NA,NA,NA
"47944",1996,1,15,1,2003,0,2224,0,"AA",2035,"N208AA",261,258,245,85,82,"DFW","SEA",1660,6,10,0,NA,0,NA,NA,NA,NA,NA
"47945",1996,1,16,2,1932,0,2153,0,"AA",2035,"N420AA",261,258,234,54,51,"DFW","SEA",1660,6,21,0,NA,0,NA,NA,NA,NA,NA
"47946",1996,1,17,3,2018,0,2257,0,"AA",2035,"N203AA",279,258,257,118,97,"DFW","SEA",1660,4,18,0,NA,0,NA,NA,NA,NA,NA
"47947",1996,1,18,4,1935,0,2233,0,"AA",2035,"N560AA",298,258,249,94,54,"DFW","SEA",1660,4,45,0,NA,0,NA,NA,NA,NA,NA
"47948",1996,1,19,5,1845,0,2118,0,"AA",2035,"N492AA",273,258,248,19,4,"DFW","SEA",1660,6,19,0,NA,0,NA,NA,NA,NA,NA
"47949",1996,1,20,6,1847,0,2126,0,"AA",2035,"N585AA",279,258,238,27,6,"DFW","SEA",1660,3,38,0,NA,0,NA,NA,NA,NA,NA
"47950",1996,1,21,7,1919,0,2144,0,"AA",2035,"N434AA",265,258,233,45,38,"DFW","SEA",1660,4,28,0,NA,0,NA,NA,NA,NA,NA
"47951",1996,1,22,1,1910,0,2127,0,"AA",2035,"N577AA",257,258,237,28,29,"DFW","SEA",1660,4,16,0,NA,0,NA,NA,NA,NA,NA
"47952",1996,1,23,2,1847,0,2105,0,"AA",2035,"N478AA",258,258,238,6,6,"DFW","SEA",1660,5,15,0,NA,0,NA,NA,NA,NA,NA
"47953",1996,1,24,3,1904,0,2138,0,"AA",2035,"N530AA",274,258,255,39,23,"DFW","SEA",1660,4,15,0,NA,0,NA,NA,NA,NA,NA
"47954",1996,1,25,4,1840,0,2106,0,"AA",2035,"N427AA",266,258,248,7,-1,"DFW","SEA",1660,4,14,0,NA,0,NA,NA,NA,NA,NA
"47955",1996,1,26,5,1845,0,2123,0,"AA",2035,"N527AA",278,258,260,24,4,"DFW","SEA",1660,3,15,0,NA,0,NA,NA,NA,NA,NA
"47956",1996,1,27,6,1842,0,2055,0,"AA",2035,"N522AA",253,258,236,-4,1,"DFW","SEA",1660,3,14,0,NA,0,NA,NA,NA,NA,NA
"47957",1996,1,28,7,1846,0,2128,0,"AA",2035,"N537AA",282,258,260,29,5,"DFW","SEA",1660,8,14,0,NA,0,NA,NA,NA,NA,NA
"47958",1996,1,29,1,1851,0,2127,0,"AA",2035,"N294AA",276,258,249,28,10,"DFW","SEA",1660,4,23,0,NA,0,NA,NA,NA,NA,NA
"47959",1996,1,30,2,1901,0,2111,0,"AA",2035,"N207AA",250,258,227,12,20,"DFW","SEA",1660,3,20,0,NA,0,NA,NA,NA,NA,NA
"47960",1996,1,1,1,957,957,1209,1200,"DL",691,"N544DA",252,243,231,9,0,"DFW","SEA",1660,3,18,0,NA,0,NA,NA,NA,NA,NA
"47961",1996,1,2,2,1000,957,1213,1200,"DL",691,"N520DA",253,243,233,13,3,"DFW","SEA",1660,4,16,0,NA,0,NA,NA,NA,NA,NA
"47962",1996,1,3,3,1006,957,1222,1200,"DL",691,"N467DA",256,243,235,22,9,"DFW","SEA",1660,3,18,0,NA,0,NA,NA,NA,NA,NA
"47963",1996,1,4,4,1008,957,1226,1200,"DL",691,"N496DA",258,243,234,26,11,"DFW","SEA",1660,5,19,0,NA,0,NA,NA,NA,NA,NA
"47964",1996,1,5,5,NA,957,NA,1200,"DL",691,"N520DA",NA,243,NA,NA,NA,"DFW","SEA",1660,0,0,1,NA,0,NA,NA,NA,NA,NA
"47965",1996,1,6,6,1001,957,1215,1200,"DL",691,"N546DA",254,243,238,15,4,"DFW","SEA",1660,3,13,0,NA,0,NA,NA,NA,NA,NA
"47966",1996,1,7,7,959,957,1158,1200,"DL",691,"N418DA",239,243,220,-2,2,"DFW","SEA",1660,3,16,0,NA,0,NA,NA,NA,NA,NA
"47967",1996,1,8,1,957,957,1213,1200,"DL",691,"N2817W",256,243,234,13,0,"DFW","SEA",1660,3,19,0,NA,0,NA,NA,NA,NA,NA
"47968",1996,1,9,2,957,957,1201,1200,"DL",691,"N404DA",244,243,222,1,0,"DFW","SEA",1660,3,19,0,NA,0,NA,NA,NA,NA,NA
"47969",1996,1,10,3,957,957,1204,1200,"DL",691,"N499DA",247,243,221,4,0,"DFW","SEA",1660,4,22,0,NA,0,NA,NA,NA,NA,NA
"47970",1996,1,11,4,957,957,1155,1200,"DL",691,"N2812W",238,243,221,-5,0,"DFW","SEA",1660,4,13,0,NA,0,NA,NA,NA,NA,NA
"47971",1996,1,12,5,957,957,1152,1200,"DL",691,"N526DA",235,243,217,-8,0,"DFW","SEA",1660,3,15,0,NA,0,NA,NA,NA,NA,NA
"47972",1996,1,13,6,957,957,1156,1200,"DL",691,"N408DA",239,243,220,-4,0,"DFW","SEA",1660,3,16,0,NA,0,NA,NA,NA,NA,NA
"47973",1996,1,14,7,1120,957,1306,1200,"DL",691,"N2815W",226,243,211,66,83,"DFW","SEA",1660,3,12,0,NA,0,NA,NA,NA,NA,NA
"47974",1996,1,15,1,959,957,1211,1200,"DL",691,"N404DA",252,243,236,11,2,"DFW","SEA",1660,4,12,0,NA,0,NA,NA,NA,NA,NA
"47975",1996,1,16,2,1125,957,1331,1200,"DL",691,"N489DA",246,243,222,91,88,"DFW","SEA",1660,3,21,0,NA,0,NA,NA,NA,NA,NA
"47976",1996,1,17,3,959,957,1205,1200,"DL",691,"N469DA",246,243,222,5,2,"DFW","SEA",1660,4,20,0,NA,0,NA,NA,NA,NA,NA
"47977",1996,1,18,4,1001,957,1217,1200,"DL",691,"N416DA",256,243,233,17,4,"DFW","SEA",1660,9,14,0,NA,0,NA,NA,NA,NA,NA
"47978",1996,1,19,5,957,957,1226,1200,"DL",691,"N403DA",269,243,245,26,0,"DFW","SEA",1660,3,21,0,NA,0,NA,NA,NA,NA,NA
"47979",1996,1,20,6,957,957,1204,1200,"DL",691,"N484DA",247,243,235,4,0,"DFW","SEA",1660,4,8,0,NA,0,NA,NA,NA,NA,NA
"47980",1996,1,21,7,959,957,1232,1200,"DL",691,"N520DA",273,243,231,32,2,"DFW","SEA",1660,3,39,0,NA,0,NA,NA,NA,NA,NA
"47981",1996,1,22,1,957,957,1212,1200,"DL",691,"N523DA",255,243,220,12,0,"DFW","SEA",1660,4,31,0,NA,0,NA,NA,NA,NA,NA
"47982",1996,1,23,2,957,957,1206,1200,"DL",691,"N539DA",249,243,221,6,0,"DFW","SEA",1660,4,24,0,NA,0,NA,NA,NA,NA,NA
"47983",1996,1,24,3,958,957,1216,1200,"DL",691,"N541DA",258,243,233,16,1,"DFW","SEA",1660,4,21,0,NA,0,NA,NA,NA,NA,NA
"47984",1996,1,25,4,957,957,1212,1200,"DL",691,"N515DA",255,243,234,12,0,"DFW","SEA",1660,4,17,0,NA,0,NA,NA,NA,NA,NA
"47985",1996,1,26,5,1000,957,1213,1200,"DL",691,"N532DA",253,243,230,13,3,"DFW","SEA",1660,4,19,0,NA,0,NA,NA,NA,NA,NA
"47986",1996,1,27,6,1103,957,1324,1200,"DL",691,"N543DA",261,243,238,84,66,"DFW","SEA",1660,4,19,0,NA,0,NA,NA,NA,NA,NA
"47987",1996,1,28,7,957,957,1221,1200,"DL",691,"N470DA",264,243,240,21,0,"DFW","SEA",1660,4,20,0,NA,0,NA,NA,NA,NA,NA
"47988",1996,1,29,1,959,957,1217,1200,"DL",691,"N282WA",258,243,240,17,2,"DFW","SEA",1660,5,13,0,NA,0,NA,NA,NA,NA,NA
"47989",1996,1,30,2,956,957,1210,1200,"DL",691,"N482DA",254,243,229,10,-1,"DFW","SEA",1660,4,21,0,NA,0,NA,NA,NA,NA,NA
"47990",1996,1,31,3,956,957,1153,1200,"DL",691,"N512DA",237,243,205,-7,-1,"DFW","SEA",1660,3,29,0,NA,0,NA,NA,NA,NA,NA
"47991",1996,1,1,1,2255,2038,148,2235,"DL",1181,"N117DL",293,237,224,193,137,"DFW","SEA",1660,4,65,0,NA,0,NA,NA,NA,NA,NA
"47992",1996,1,2,2,2154,2038,20,2235,"DL",1181,"N135DL",266,237,237,105,76,"DFW","SEA",1660,4,25,0,NA,0,NA,NA,NA,NA,NA
"47993",1996,1,3,3,2110,2038,2327,2235,"DL",1181,"N116DL",257,237,235,52,32,"DFW","SEA",1660,3,19,0,NA,0,NA,NA,NA,NA,NA
"47994",1996,1,4,4,2057,2038,2302,2235,"DL",1181,"N1402A",245,237,227,27,19,"DFW","SEA",1660,4,14,0,NA,0,NA,NA,NA,NA,NA
"47995",1996,1,5,5,2305,2038,NA,2235,"DL",1181,"N138DL",NA,237,NA,NA,147,"DFW","SEA",1660,0,14,0,NA,1,NA,NA,NA,NA,NA
"47996",1996,1,6,6,2103,2038,2332,2235,"DL",1181,"N1402A",269,237,241,57,25,"DFW","SEA",1660,9,19,0,NA,0,NA,NA,NA,NA,NA
"47997",1996,1,7,7,2112,2038,2307,2235,"DL",1181,"N122DL",235,237,217,32,34,"DFW","SEA",1660,6,12,0,NA,0,NA,NA,NA,NA,NA
"47998",1996,1,8,1,2047,2038,2313,2235,"DL",1181,"N121DE",266,237,239,38,9,"DFW","SEA",1660,3,24,0,NA,0,NA,NA,NA,NA,NA
"47999",1996,1,9,2,2047,2038,2301,2235,"DL",1181,"N124DE",254,237,231,26,9,"DFW","SEA",1660,3,20,0,NA,0,NA,NA,NA,NA,NA
"48000",1996,1,10,3,2038,2038,2316,2235,"DL",1181,"N116DL",278,237,241,41,0,"DFW","SEA",1660,4,33,0,NA,0,NA,NA,NA,NA,NA
"48001",1996,1,11,4,2057,2038,2319,2235,"DL",1181,"N137DL",262,237,228,44,19,"DFW","SEA",1660,4,30,0,NA,0,NA,NA,NA,NA,NA
"48002",1996,1,12,5,2040,2038,2244,2235,"DL",1181,"N119DL",244,237,212,9,2,"DFW","SEA",1660,6,26,0,NA,0,NA,NA,NA,NA,NA
"48003",1996,1,13,6,2037,2038,2253,2235,"DL",1181,"N124DE",256,237,219,18,-1,"DFW","SEA",1660,4,33,0,NA,0,NA,NA,NA,NA,NA
"48004",1996,1,14,7,2047,2038,2303,2235,"DL",1181,"N116DL",256,237,222,28,9,"DFW","SEA",1660,12,22,0,NA,0,NA,NA,NA,NA,NA
"48005",1996,1,15,1,2038,2038,2252,2235,"DL",1181,"N137DL",254,237,227,17,0,"DFW","SEA",1660,4,23,0,NA,0,NA,NA,NA,NA,NA
"48006",1996,1,16,2,2045,2038,2248,2235,"DL",1181,"N133DN",243,237,225,13,7,"DFW","SEA",1660,4,14,0,NA,0,NA,NA,NA,NA,NA
"48007",1996,1,17,3,2156,2038,42,2235,"DL",1181,"N1402A",286,237,235,127,78,"DFW","SEA",1660,3,48,0,NA,0,NA,NA,NA,NA,NA
"48008",1996,1,18,4,2105,2038,2330,2235,"DL",1181,"N122DL",265,237,240,55,27,"DFW","SEA",1660,4,21,0,NA,0,NA,NA,NA,NA,NA
"48009",1996,1,19,5,2052,2038,2309,2235,"DL",1181,"N137DL",257,237,235,34,14,"DFW","SEA",1660,3,19,0,NA,0,NA,NA,NA,NA,NA
"48010",1996,1,20,6,2041,2038,2250,2235,"DL",1181,"N124DE",249,237,227,15,3,"DFW","SEA",1660,4,18,0,NA,0,NA,NA,NA,NA,NA
"48011",1996,1,21,7,2048,2038,2306,2235,"DL",1181,"N132DN",258,237,223,31,10,"DFW","SEA",1660,18,17,0,NA,0,NA,NA,NA,NA,NA
"48012",1996,1,22,1,2102,2038,2318,2235,"DL",1181,"N117DL",256,237,232,43,24,"DFW","SEA",1660,3,21,0,NA,0,NA,NA,NA,NA,NA
"48013",1996,1,23,2,2217,2038,29,2235,"DL",1181,"N122DL",252,237,227,114,99,"DFW","SEA",1660,11,14,0,NA,0,NA,NA,NA,NA,NA
"48014",1996,1,24,3,2041,2038,2308,2235,"DL",1181,"N121DE",267,237,233,33,3,"DFW","SEA",1660,3,31,0,NA,0,NA,NA,NA,NA,NA
"48015",1996,1,25,4,2041,2038,2300,2235,"DL",1181,"N133DN",259,237,233,25,3,"DFW","SEA",1660,4,22,0,NA,0,NA,NA,NA,NA,NA
"48016",1996,1,26,5,2056,2038,2326,2235,"DL",1181,"N124DE",270,237,230,51,18,"DFW","SEA",1660,24,16,0,NA,0,NA,NA,NA,NA,NA
"48017",1996,1,27,6,2044,2038,2305,2235,"DL",1181,"N125DL",261,237,227,30,6,"DFW","SEA",1660,4,30,0,NA,0,NA,NA,NA,NA,NA
"48018",1996,1,28,7,2042,2038,2318,2235,"DL",1181,"N129DL",276,237,250,43,4,"DFW","SEA",1660,7,19,0,NA,0,NA,NA,NA,NA,NA
"48019",1996,1,29,1,2040,2038,2309,2235,"DL",1181,"N135DL",269,237,239,34,2,"DFW","SEA",1660,5,25,0,NA,0,NA,NA,NA,NA,NA
"48020",1996,1,30,2,2041,2038,2303,2235,"DL",1181,"N126DL",262,237,234,28,3,"DFW","SEA",1660,3,25,0,NA,0,NA,NA,NA,NA,NA
"48021",1996,1,31,3,2045,2038,2303,2245,"DL",1181,"N128DL",258,247,224,18,7,"DFW","SEA",1660,4,30,0,NA,0,NA,NA,NA,NA,NA
"48022",1996,1,1,1,1557,1519,1803,1720,"DL",1229,"N612DL",246,241,228,43,38,"DFW","SEA",1660,3,15,0,NA,0,NA,NA,NA,NA,NA
"48023",1996,1,2,2,1604,1519,1822,1720,"DL",1229,"N640DL",258,241,243,62,45,"DFW","SEA",1660,4,11,0,NA,0,NA,NA,NA,NA,NA
"48024",1996,1,3,3,1532,1519,1801,1720,"DL",1229,"N681DA",269,241,243,41,13,"DFW","SEA",1660,9,17,0,NA,0,NA,NA,NA,NA,NA
"48025",1996,1,4,4,1556,1519,1811,1720,"DL",1229,"N680DA",255,241,234,51,37,"DFW","SEA",1660,6,15,0,NA,0,NA,NA,NA,NA,NA
"48026",1996,1,5,5,1526,1519,1746,1720,"DL",1229,"N631DL",260,241,246,26,7,"DFW","SEA",1660,3,11,0,NA,0,NA,NA,NA,NA,NA
"48027",1996,1,6,6,1525,1519,1757,1720,"DL",1229,"N680DA",272,241,256,37,6,"DFW","SEA",1660,4,12,0,NA,0,NA,NA,NA,NA,NA
"48028",1996,1,7,7,1651,1519,1855,1720,"DL",1229,"N638DL",244,241,229,95,92,"DFW","SEA",1660,4,11,0,NA,0,NA,NA,NA,NA,NA
"48029",1996,1,8,1,1538,1519,1813,1720,"DL",1229,"N674DL",275,241,240,53,19,"DFW","SEA",1660,3,32,0,NA,0,NA,NA,NA,NA,NA
"48030",1996,1,9,2,1523,1519,1717,1720,"DL",1229,"N605DL",234,241,221,-3,4,"DFW","SEA",1660,4,9,0,NA,0,NA,NA,NA,NA,NA
"48031",1996,1,10,3,1521,1519,1738,1720,"DL",1229,"N642DL",257,241,234,18,2,"DFW","SEA",1660,5,18,0,NA,0,NA,NA,NA,NA,NA
"48032",1996,1,11,4,1526,1519,1732,1720,"DL",1229,"N603DL",246,241,228,12,7,"DFW","SEA",1660,4,14,0,NA,0,NA,NA,NA,NA,NA
"48033",1996,1,12,5,1520,1519,1709,1720,"DL",1229,"N611DL",229,241,213,-11,1,"DFW","SEA",1660,3,13,0,NA,0,NA,NA,NA,NA,NA
"48034",1996,1,13,6,1525,1519,1728,1720,"DL",1229,"N681DA",243,241,226,8,6,"DFW","SEA",1660,3,14,0,NA,0,NA,NA,NA,NA,NA
"48035",1996,1,14,7,1527,1519,1753,1720,"DL",1229,"N607DL",266,241,239,33,8,"DFW","SEA",1660,6,21,0,NA,0,NA,NA,NA,NA,NA
"48036",1996,1,15,1,1525,1519,1737,1720,"DL",1229,"N650DL",252,241,238,17,6,"DFW","SEA",1660,4,10,0,NA,0,NA,NA,NA,NA,NA
"48037",1996,1,16,2,1524,1519,1734,1720,"DL",1229,"N638DL",250,241,224,14,5,"DFW","SEA",1660,6,20,0,NA,0,NA,NA,NA,NA,NA
"48038",1996,1,17,3,1545,1519,1744,1720,"DL",1229,"N648DL",239,241,223,24,26,"DFW","SEA",1660,3,13,0,NA,0,NA,NA,NA,NA,NA
"48039",1996,1,18,4,1544,1519,1817,1720,"DL",1229,"N605DL",273,241,257,57,25,"DFW","SEA",1660,5,11,0,NA,0,NA,NA,NA,NA,NA
"48040",1996,1,19,5,1535,1519,1748,1720,"DL",1229,"N663DN",253,241,237,28,16,"DFW","SEA",1660,5,11,0,NA,0,NA,NA,NA,NA,NA
"48041",1996,1,20,6,1524,1519,1736,1720,"DL",1229,"N655DL",252,241,235,16,5,"DFW","SEA",1660,4,13,0,NA,0,NA,NA,NA,NA,NA
"48042",1996,1,21,7,1608,1519,1809,1720,"DL",1229,"N637DL",241,241,227,49,49,"DFW","SEA",1660,3,11,0,NA,0,NA,NA,NA,NA,NA
"48043",1996,1,22,1,1550,1519,1805,1720,"DL",1229,"N625DL",255,241,239,45,31,"DFW","SEA",1660,4,12,0,NA,0,NA,NA,NA,NA,NA
"48044",1996,1,23,2,1524,1519,1733,1720,"DL",1229,"N635DL",249,241,229,13,5,"DFW","SEA",1660,5,15,0,NA,0,NA,NA,NA,NA,NA
"48045",1996,1,24,3,1529,1519,1749,1720,"DL",1229,"N652DL",260,241,245,29,10,"DFW","SEA",1660,3,12,0,NA,0,NA,NA,NA,NA,NA
"48046",1996,1,25,4,1525,1519,1743,1720,"DL",1229,"N642DL",258,241,235,23,6,"DFW","SEA",1660,4,19,0,NA,0,NA,NA,NA,NA,NA
"48047",1996,1,26,5,1522,1519,1730,1720,"DL",1229,"N628DL",248,241,235,10,3,"DFW","SEA",1660,4,9,0,NA,0,NA,NA,NA,NA,NA
"48048",1996,1,27,6,1522,1519,1736,1720,"DL",1229,"N662DN",254,241,232,16,3,"DFW","SEA",1660,3,19,0,NA,0,NA,NA,NA,NA,NA
"48049",1996,1,28,7,1530,1519,1802,1720,"DL",1229,"N608DA",272,241,253,42,11,"DFW","SEA",1660,6,13,0,NA,0,NA,NA,NA,NA,NA
"48050",1996,1,29,1,1524,1519,1745,1720,"DL",1229,"N685DA",261,241,247,25,5,"DFW","SEA",1660,3,11,0,NA,0,NA,NA,NA,NA,NA
"48051",1996,1,30,2,1521,1519,1731,1720,"DL",1229,"N682DA",250,241,236,11,2,"DFW","SEA",1660,4,10,0,NA,0,NA,NA,NA,NA,NA
"48052",1996,1,31,3,1524,1519,1738,1720,"DL",1229,"N616DL",254,241,233,18,5,"DFW","SEA",1660,5,16,0,NA,0,NA,NA,NA,NA,NA
"241746",1996,1,1,1,2358,0,525,0,"AA",396,"N420AA",207,215,194,-11,-3,"SEA","DFW",1660,4,9,0,NA,0,NA,NA,NA,NA,NA
"241747",1996,1,2,2,323,0,923,0,"AA",396,"N236AA",240,215,204,227,202,"SEA","DFW",1660,8,28,0,NA,0,NA,NA,NA,NA,NA
"241748",1996,1,3,3,110,0,629,0,"AA",396,"N251AA",199,215,182,53,69,"SEA","DFW",1660,6,11,0,NA,0,NA,NA,NA,NA,NA
"241749",1996,1,4,4,30,0,545,0,"AA",396,"N557AA",195,215,180,9,29,"SEA","DFW",1660,5,10,0,NA,0,NA,NA,NA,NA,NA
"241750",1996,1,5,5,2358,0,519,0,"AA",396,"N581AA",201,215,185,-17,-3,"SEA","DFW",1660,4,12,0,NA,0,NA,NA,NA,NA,NA
"241751",1996,1,6,6,2400,0,518,0,"AA",396,"N423AA",198,215,183,-18,-1,"SEA","DFW",1660,4,11,0,NA,0,NA,NA,NA,NA,NA
"241752",1996,1,7,7,2359,0,518,0,"AA",396,"N473AA",199,215,179,-18,-2,"SEA","DFW",1660,7,13,0,NA,0,NA,NA,NA,NA,NA
"241753",1996,1,8,1,2358,0,517,0,"AA",396,"N520AA",199,215,181,-19,-3,"SEA","DFW",1660,8,10,0,NA,0,NA,NA,NA,NA,NA
"241754",1996,1,9,2,2400,0,518,0,"AA",396,"N443AA",198,215,183,-18,-1,"SEA","DFW",1660,5,10,0,NA,0,NA,NA,NA,NA,NA
"241755",1996,1,10,3,3,0,523,0,"AA",396,"N578AA",200,215,184,-13,2,"SEA","DFW",1660,5,11,0,NA,0,NA,NA,NA,NA,NA
"241756",1996,1,11,4,1,0,523,0,"AA",396,"N461AA",202,215,185,-13,0,"SEA","DFW",1660,7,10,0,NA,0,NA,NA,NA,NA,NA
